"","replicate","dpi","cal_day","pot","dead","saliva","menu","egglay_tonight","egglay_last night","egglay_pic","alive","for_eip_not_mirs","sg_dissected"
"1661","r09",21,2025-07-30,"kc276",0,NA,"s",1,"1",1,6,0,0
"1662","r09",21,2025-07-30,"ki276",1,NA,"s",1,"1",1,2,1,4
"1663","r09",21,2025-07-30,"cc276",0,NA,"s",1,"-",0,0,0,0
"1664","r09",21,2025-07-30,"ci276",0,NA,"s",1,"-",0,0,0,0
"1665","r09",22,2025-07-31,"kc270",0,NA,"w",1,"-",0,0,0,0
"1666","r09",22,2025-07-31,"ki270",0,NA,"w",1,"1",1,0,0,0
"1667","r09",22,2025-07-31,"cc270",0,NA,"w",1,"1",1,0,0,0
"1668","r09",22,2025-07-31,"ci270",0,NA,"w",1,"-",0,0,0,0
"1669","r09",22,2025-07-31,"kc276",0,NA,"w",1,"1",1,0,0,0
"1670","r09",22,2025-07-31,"ki276",0,NA,"w",1,"-",0,0,0,0
"1671","r09",22,2025-07-31,"cc276",0,NA,"w",1,"-",0,0,0,0
"1672","r09",22,2025-07-31,"ci276",0,NA,"w",1,"-",0,0,0,0
"1673","r09",23,2025-08-01,"kc270",0,NA,"s",1,"-",0,0,0,0
"1674","r09",23,2025-08-01,"ki270",0,NA,"s",1,"1",1,3,0,0
"1675","r09",23,2025-08-01,"cc270",0,NA,"s",1,"1",1,6,0,0
"1676","r09",23,2025-08-01,"ci270",0,NA,"s",1,"-",0,0,0,0
"1677","r09",23,2025-08-01,"kc276",0,NA,"s",1,"1",1,1,0,0
"1678","r09",23,2025-08-01,"ki276",0,NA,"s",1,"-",0,0,0,0
"1679","r09",23,2025-08-01,"cc276",0,NA,"s",1,"-",0,0,0,0
"1680","r09",23,2025-08-01,"ci276",0,NA,"s",1,"-",0,0,0,0
